year,ticker,annual_return,group,spy_return,alpha_vs_spy,beat_spy,qqq_return,alpha_vs_qqq,beat_qqq
2021,NOW,0.1792780912472438,WATCHLIST_1,0.28728738064843706,-0.10800928940119325,False,0.27419763042979617,-0.09491953918255236,False
2022,NOW,-0.4018425566950693,WATCHLIST_1,-0.1817536936501497,-0.2200888630449196,False,-0.3257703119001204,-0.0760722447949489,False
2023,NOW,0.8195843790665698,WATCHLIST_1,0.2617580723704003,0.5578263066961695,True,0.5485561597139335,0.2710282193526363,True
2024,NOW,0.5005449181683232,WATCHLIST_1,0.2488646804381094,0.25168023773021386,True,0.25578255243556947,0.24476236573275378,True
2025,NOW,-0.27748744980732565,WATCHLIST_1,0.17719055511914772,-0.45467800492647337,False,0.2077254825855681,-0.48521293239289376,False
2026,NOW,-0.31633917561303093,WATCHLIST_1,0.11277168154779438,-0.4291108571608253,False,0.17112659960592147,-0.4874657752189524,False
2017,QCOM,0.020463966786090193,WATCHLIST_1,0.21705422116658024,-0.19659025438049005,False,0.32663552072159807,-0.3061715539355079,False
2018,QCOM,-0.07588782179197429,WATCHLIST_1,-0.04569003641488878,-0.030197785377085506,False,-0.0012624216767765928,-0.0746254001151977,False
2019,QCOM,0.6076415179002139,WATCHLIST_1,0.31223852302976574,0.2954029948704482,True,0.38961582925643423,0.2180256886437797,True
2020,QCOM,0.7708317993421847,WATCHLIST_1,0.18331659129890632,0.5875152080432784,True,0.484061173103266,0.2867706262389187,True
2021,QCOM,0.22253237735638143,WATCHLIST_1,0.28728738064843706,-0.06475500329205564,False,0.27419763042979617,-0.05166525307341474,False
2022,QCOM,-0.38582544277690567,WATCHLIST_1,-0.1817536936501497,-0.20407174912675596,False,-0.3257703119001204,-0.06005513087678527,False
2023,QCOM,0.35073627523266504,WATCHLIST_1,0.2617580723704003,0.08897820286226477,True,0.5485561597139335,-0.19781988448126842,False
2024,QCOM,0.08310464933212502,WATCHLIST_1,0.2488646804381094,-0.16576003110598436,False,0.25578255243556947,-0.17267790310344444,False
2025,QCOM,0.13838638125466285,WATCHLIST_1,0.17719055511914772,-0.03880417386448487,False,0.2077254825855681,-0.06933910133090526,False
2026,QCOM,0.051062809041119595,WATCHLIST_1,0.11277168154779438,-0.06170887250667478,False,0.17112659960592147,-0.12006379056480188,False
2017,DELL,0.47862491068561175,WATCHLIST_1,0.21705422116658024,0.2615706895190315,True,0.32663552072159807,0.15198938996401368,True
2018,DELL,0.08586624840998813,WATCHLIST_1,-0.04569003641488878,0.1315562848248769,True,-0.0012624216767765928,0.08712867008676473,True
2019,DELL,0.051565325789010075,WATCHLIST_1,0.31223852302976574,-0.26067319724075566,False,0.38961582925643423,-0.33805050346742416,False
2020,DELL,0.42615333084494345,WATCHLIST_1,0.18331659129890632,0.24283673954603713,True,0.484061173103266,-0.05790784225832257,False
2021,DELL,0.5121215202650962,WATCHLIST_1,0.28728738064843706,0.2248341396166591,True,0.27419763042979617,0.2379238898353,True
2022,DELL,-0.2663301220379808,WATCHLIST_1,-0.1817536936501497,-0.08457642838783108,False,-0.3257703119001204,0.059440189862139614,True
2023,DELL,0.9585045473966918,WATCHLIST_1,0.2617580723704003,0.6967464750262915,True,0.5485561597139335,0.4099483876827583,True
2024,DELL,0.5297056240412539,WATCHLIST_1,0.2488646804381094,0.2808409436031445,True,0.25578255243556947,0.2739230716056844,True
2025,DELL,0.11219769635055266,WATCHLIST_1,0.17719055511914772,-0.06499285876859506,False,0.2077254825855681,-0.09552778623501545,False
2026,DELL,2.3028908023134917,WATCHLIST_1,0.11277168154779438,2.190119120765697,True,0.17112659960592147,2.1317642027075703,True
2017,MSFT,0.4073061646059446,WATCHLIST_1,0.21705422116658024,0.19025194343936436,True,0.32663552072159807,0.08067064388434653,True
2018,MSFT,0.20795303010378774,WATCHLIST_1,-0.04569003641488878,0.2536430665186765,True,-0.0012624216767765928,0.20921545178056433,True
2019,MSFT,0.5755806353780215,WATCHLIST_1,0.31223852302976574,0.2633421123482558,True,0.38961582925643423,0.18596480612158728,True
2020,MSFT,0.4253405707550988,WATCHLIST_1,0.18331659129890632,0.24202397945619247,True,0.484061173103266,-0.05872060234816723,False
2021,MSFT,0.5247694121288484,WATCHLIST_1,0.28728738064843706,0.23748203148041136,True,0.27419763042979617,0.25057178169905225,True
2022,MSFT,-0.28024751307106577,WATCHLIST_1,-0.1817536936501497,-0.09849381942091606,False,-0.3257703119001204,0.045522798829054634,True
2023,MSFT,0.5819126447997722,WATCHLIST_1,0.2617580723704003,0.32015457242937195,True,0.5485561597139335,0.03335648508583877,True
2024,MSFT,0.12927320817093735,WATCHLIST_1,0.2488646804381094,-0.11959147226717204,False,0.25578255243556947,-0.12650934426463212,False
2025,MSFT,0.1558424546613737,WATCHLIST_1,0.17719055511914772,-0.021348100457774022,False,0.2077254825855681,-0.051883027924194414,False
2026,MSFT,-0.17829732025750644,WATCHLIST_1,0.11277168154779438,-0.2910690018053008,False,0.17112659960592147,-0.3494239198634279,False
2017,NFLX,0.5505653447544177,WATCHLIST_1,0.21705422116658024,0.3335111235878374,True,0.32663552072159807,0.22392982403281958,True
2018,NFLX,0.39435309122444706,WATCHLIST_1,-0.04569003641488878,0.44004312763933584,True,-0.0012624216767765928,0.39561551290122365,True
2019,NFLX,0.20888431367197513,WATCHLIST_1,0.31223852302976574,-0.1033542093577906,False,0.38961582925643423,-0.1807315155844591,False
2020,NFLX,0.6711377588319436,WATCHLIST_1,0.18331659129890632,0.4878211675330373,True,0.484061173103266,0.18707658572867758,True
2021,NFLX,0.11412345176298433,WATCHLIST_1,0.28728738064843706,-0.17316392888545273,False,0.27419763042979617,-0.16007417866681184,False
2022,NFLX,-0.5105238509446479,WATCHLIST_1,-0.1817536936501497,-0.3287701572944982,False,-0.3257703119001204,-0.18475353904452751,False
2023,NFLX,0.651112258860733,WATCHLIST_1,0.2617580723704003,0.3893541864903327,True,0.5485561597139335,0.10255609914679953,True
2024,NFLX,0.8306770515730808,WATCHLIST_1,0.2488646804381094,0.5818123711349714,True,0.25578255243556947,0.5748944991375113,True
2025,NFLX,0.051922969927354234,WATCHLIST_1,0.17719055511914772,-0.12526758519179348,False,0.2077254825855681,-0.15580251265821388,False
2026,NFLX,-0.21416383717524934,WATCHLIST_1,0.11277168154779438,-0.3269355187230437,False,0.17112659960592147,-0.3852904367811708,False
2017,ADBE,0.7021856307704941,WATCHLIST_1,0.21705422116658024,0.4851314096039139,True,0.32663552072159807,0.37555011004889605,True
2018,ADBE,0.2910294362093562,WATCHLIST_1,-0.04569003641488878,0.33671947262424495,True,-0.0012624216767765928,0.29229185788613277,True
2019,ADBE,0.4577881433465536,WATCHLIST_1,0.31223852302976574,0.14554962031678786,True,0.38961582925643423,0.06817231409011937,True
