Date,Open,High,Low,Close,Volume,KlineReservedVolume,close_time_utc,price_source,volume_source,binance_symbol,shares_multiplier,token_volume_24h_usd,market_status,collected_at_utc
2026-02-10,75.6853,76.3521,71.7461,71.7608,,0.0,2026-02-10T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-11,71.9373,72.883,67.8126,68.9327,,0.0,2026-02-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-12,68.8808,69.5264,64.6844,66.064,,0.0,2026-02-12T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-13,65.8795,68.4362,65.1813,67.3557,,0.0,2026-02-13T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-14,67.3941,67.3941,67.3941,67.3941,,0.0,2026-02-14T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-18,69.6319,75.2744,69.6319,74.8253,,0.0,2026-02-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-19,74.8531,76.5653,73.756,76.5653,,0.0,2026-02-19T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-20,76.6599,77.1828,70.3401,71.1512,,0.0,2026-02-20T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-21,70.99,70.99,70.99,70.99,,0.0,2026-02-21T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-24,70.0989,70.1572,68.3902,69.8879,,0.0,2026-02-24T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-25,69.9079,71.4304,69.9079,70.293,,0.0,2026-02-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-26,70.1737,71.6583,68.8953,68.8953,,0.0,2026-02-26T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-27,69.5432,69.5432,65.1525,68.4864,,0.0,2026-02-27T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-02-28,68.6265,68.6265,68.6265,68.6265,,0.0,2026-02-28T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-03-03,70.8027,72.6353,67.1412,69.7506,,0.0,2026-03-03T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
2026-03-04,69.9006,73.0291,69.9006,71.7393,,0.0,2026-03-04T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,RKLBON,1.0,,,2026-07-14T23:26:30.583429+00:00
