Date,Open,High,Low,Close,Volume,KlineReservedVolume,close_time_utc,price_source,volume_source,binance_symbol,shares_multiplier,token_volume_24h_usd,market_status,collected_at_utc
2026-02-10,696.3760334430162,697.9450479046234,682.6715325575219,684.1115404926759,,0.0,2026-02-10T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-11,683.165625559919,683.9140428660116,675.3998115119529,676.8431094126192,,0.0,2026-02-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-12,685.8366787722318,692.9550674857414,685.8366787722318,692.9550674857414,,0.0,2026-02-12T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-13,695.0063111347164,702.0718610081797,695.0063111347164,702.0718610081797,,0.0,2026-02-13T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-18,703.524729717609,724.5744275451144,703.524729717609,724.5744275451144,,0.0,2026-02-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-19,724.7695324695881,736.5550861980728,724.7695324695881,736.5550861980728,,0.0,2026-02-19T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-20,737.8060706601549,739.6132586856697,719.2675137818783,722.7678376951473,,0.0,2026-02-20T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-21,722.2234979467437,722.2234979467437,722.2234979467437,722.2234979467437,,0.0,2026-02-21T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-24,727.1192657168634,730.4183035583327,717.1437911957074,727.9356756435441,,0.0,2026-02-24T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-25,727.9361741231672,727.9361741231672,698.0445444373902,701.3573403164564,,0.0,2026-02-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-26,701.4569365451479,710.2938836071887,701.2379045987665,708.9320372769337,,0.0,2026-02-26T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-27,717.3221472048455,724.0393595177002,707.9791436294537,724.0393595177002,,0.0,2026-02-27T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-02-28,724.5546877520404,724.5546877520404,724.5546877520404,724.5546877520404,,0.0,2026-02-28T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
2026-03-03,766.9601498956224,772.6269659467226,752.1931895414951,757.5669992701487,,0.0,2026-03-03T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOCON,1.0030500282246684,,,2026-07-14T23:26:46.163870+00:00
