Date,Open,High,Low,Close,Volume,KlineReservedVolume,close_time_utc,price_source,volume_source,binance_symbol,shares_multiplier,token_volume_24h_usd,market_status,collected_at_utc
2025-06-30,271.86076182455037,275.13802304446244,271.86076182455037,274.1167703070714,,0.0,2025-06-30T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-01,273.06079597149727,273.87710173967,262.83165396464557,264.45063553264987,,0.0,2025-07-01T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-02,264.8478943909453,269.62803372591134,263.3493937839717,268.12913516365774,,0.0,2025-07-02T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-03,268.479435298909,273.7733349004008,268.0705362486725,273.7050855698747,,0.0,2025-07-03T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-07,272.0445176751067,274.87338278323887,271.9640312197196,272.78242625311253,,0.0,2025-07-07T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-08,274.9268082795836,274.97754757778813,270.39877361452005,270.5230351507111,,0.0,2025-07-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-09,269.43801007969444,276.58299866627124,269.1782447706513,276.3832251156934,,0.0,2025-07-09T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-10,277.1612276881628,278.1197029801282,272.30657122701007,274.2756539526256,,0.0,2025-07-10T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-11,272.39093774637763,274.3317656471106,271.5414027123219,272.7261155809875,,0.0,2025-07-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-14,271.9782581209808,275.0915617655183,270.89780953568453,274.0685182293671,,0.0,2025-07-14T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-15,277.95067147493313,280.39938980181137,277.95067147493313,278.58033621676924,,0.0,2025-07-15T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-16,277.89117716056785,279.3529663929581,276.2602569341625,278.5611348745075,,0.0,2025-07-16T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-17,281.4024360851408,286.1360146523427,280.70959594259904,285.2669798095652,,0.0,2025-07-17T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-18,285.1265015957127,285.68871291758285,280.76879179050434,281.7803941123545,,0.0,2025-07-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-21,282.65768652719265,287.99456529892836,281.9074413355058,286.7704548575392,,0.0,2025-07-21T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-22,285.7991455077927,285.7991455077927,276.26125182236257,277.7387602883142,,0.0,2025-07-22T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-23,278.9119324538588,291.69823560139844,275.0458963971342,290.358121195879,,0.0,2025-07-23T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-24,288.57906211648043,289.58728181845026,283.0600193153085,287.35883173907166,,0.0,2025-07-24T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-25,286.90118316703087,290.224209244147,286.66947370523025,289.3357740814679,,0.0,2025-07-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-28,291.7368372635618,293.9238005049968,289.9671301332441,293.43003749129275,,0.0,2025-07-28T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-29,294.6935455054054,298.0618389956256,294.6454924053411,295.272868904317,,0.0,2025-07-29T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-30,295.6528773961111,301.50086903687213,295.0838401463002,300.411466457775,,0.0,2025-07-30T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-07-31,300.5834766582412,305.17698093619975,291.1689550789513,291.81065796800846,,0.0,2025-07-31T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-01,291.66954103593145,293.0580070079752,282.05080472513856,285.46327125144273,,0.0,2025-08-01T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-04,288.91217953762794,296.52145359542834,288.91217953762794,296.52145359542834,,0.0,2025-08-04T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-05,297.02240268660154,298.0685047465662,290.29345346287323,290.29345346287323,,0.0,2025-08-05T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-06,291.5273754916916,301.1543166454706,291.5273754916916,298.50227600180483,,0.0,2025-08-06T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-07,299.36704078442756,307.9576934554476,298.80063501390583,302.9824237131336,,0.0,2025-08-07T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-08,303.5415429224778,304.9962425815542,301.8640032299045,303.78911189707605,,0.0,2025-08-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-11,303.0452001636709,305.59980842123747,301.6998466768898,302.4659105909581,,0.0,2025-08-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-12,302.915778142386,311.95945116554003,302.5317512971518,311.95945116554003,,0.0,2025-08-12T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-13,311.77024631231177,313.7877383079672,303.8322233874505,307.64264519379014,,0.0,2025-08-13T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
2025-08-14,307.20233951285326,310.65881491868834,304.18375121474065,310.65881491868834,,0.0,2025-08-14T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,AVGOON,1.0051380646698516,,,2026-07-14T23:26:27.568906+00:00
