Date,Open,High,Low,Close,Volume,KlineReservedVolume,close_time_utc,price_source,volume_source,binance_symbol,shares_multiplier,token_volume_24h_usd,market_status,collected_at_utc
2026-06-04,0.0,430.5625,0.0,414.3,,0.0,2026-06-04T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-05,411.03,412.8275,385.432,387.953333,,0.0,2026-06-05T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-08,395.11,406.31,386.21,397.448,,0.0,2026-06-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-09,394.524555,407.45,357.193333,378.0,,0.0,2026-06-09T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-10,377.69,398.886667,357.2,362.666667,,0.0,2026-06-10T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-11,361.0,396.063333,359.021392,395.266667,,0.0,2026-06-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-12,394.7,408.235,381.495,398.25,,0.0,2026-06-12T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-15,403.76,415.595,394.323846,409.366667,,0.0,2026-06-15T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-16,409.2,421.7,399.352222,405.771429,,0.0,2026-06-16T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-17,405.225,431.588,395.8025,428.466,,0.0,2026-06-17T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-18,429.465,435.905,408.375,412.06,,0.0,2026-06-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-22,407.403728,444.098,401.244667,419.65,,0.0,2026-06-22T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-23,419.64186,434.835714,391.428571,428.783333,,0.0,2026-06-23T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-24,429.3756,443.800667,418.592326,443.800667,,0.0,2026-06-24T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-25,442.306914,443.47,392.133333,407.65,,0.0,2026-06-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-26,400.84375,407.613846,385.106,394.524,,0.0,2026-06-26T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-29,397.295,416.352,378.914444,414.245,,0.0,2026-06-29T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
2026-06-30,413.71875,433.255,408.343846,430.8125,,0.0,2026-06-30T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,DELLON,1.0,,,2026-07-14T23:26:32.380904+00:00
