ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
CRWV,政策/AI觀察,弱量續攻,2026-02-09,96.79000091552734,90.21840057373046,27452820.0,29746765.0,False,-5.98%,2.59%,-22.60%,-14.23%,42.56%
CRWV,政策/AI觀察,弱量續攻,2026-02-10,95.11000061035156,90.94840057373047,25250180.0,29286193.333333332,False,0.36%,3.05%,-13.83%,-7.92%,35.46%
CRWV,政策/AI觀察,弱量續攻,2026-02-11,95.1500015258789,91.63680053710938,24239080.0,28925985.0,False,2.09%,2.61%,-16.07%,-15.45%,19.97%
CRWV,政策/AI觀察,弱量續攻,2026-02-12,95.69999694824219,92.37760040283203,23599820.0,28392248.333333332,False,-6.74%,-16.87%,-15.25%,-21.83%,19.85%
CRWV,政策/AI觀察,弱量續攻,2026-02-13,96.04000091552734,93.1356005859375,20852660.0,28291258.333333332,False,-5.41%,-18.73%,-10.60%,-28.00%,12.19%
CRWV,政策/AI觀察,弱量續攻,2026-02-18,95.44999694824219,93.79080047607422,19942940.0,27869651.666666668,False,2.68%,-16.71%,-13.23%,-17.82%,19.66%
CRWV,政策/AI觀察,弱量續攻,2026-02-19,97.13999938964844,94.17720031738281,17866000.0,27366448.333333332,False,0.50%,-22.98%,-16.97%,-15.34%,10.46%
CRWV,政策/AI觀察,弱量續攻,2026-02-24,99.30000305175781,93.91119995117188,24179900.0,27299573.333333332,False,-25.70%,-24.55%,-16.39%,-10.47%,1.99%
CRWV,政策/AI觀察,弱量續攻,2026-02-25,98.01000213623047,94.02279998779296,24859740.0,27167701.666666668,False,-18.89%,-16.38%,-10.64%,-6.13%,9.76%
CRWV,政策/AI觀察,沖量,2026-02-26,97.62999725341797,94.16599975585937,28164100.0,27387943.333333332,False,-23.36%,-18.20%,-17.60%,4.48%,8.05%
CRWV,政策/AI觀察,弱量續攻,2026-04-07,85.23999786376953,79.50320007324218,22133700.0,25834623.333333332,False,37.49%,35.10%,50.04%,17.09%,-4.10%
CRWV,政策/AI觀察,弱量續攻,2026-04-08,88.9000015258789,80.10800018310547,20458000.0,25721880.0,False,33.51%,37.84%,55.21%,13.93%,-2.74%
CRWV,政策/AI觀察,沖量,2026-04-09,92.0,80.60800018310547,27850860.0,26087260.0,False,29.96%,27.63%,40.04%,16.93%,
CRWV,政策/AI觀察,弱量續攻,2026-04-22,122.54000091552734,93.87399993896484,26736040.0,27630676.666666668,True,-6.81%,12.60%,-17.35%,-11.84%,
CRWV,政策/AI觀察,沖量,2026-04-24,110.13999938964844,96.43719970703125,27134220.0,27129343.333333332,True,8.05%,3.64%,-4.22%,-7.05%,
CRWV,政策/AI觀察,沖量,2026-04-28,105.52999877929688,98.60359954833984,28033360.0,27070900.0,True,21.19%,2.10%,-1.19%,-9.40%,
CRWV,政策/AI觀察,弱量續攻,2026-04-29,114.19000244140625,99.85039978027343,27208520.0,27208648.333333332,True,20.83%,-2.52%,-6.42%,-16.16%,
CRWV,政策/AI觀察,沖量,2026-04-30,111.5999984741211,100.8111996459961,27925240.0,27211621.666666668,True,15.45%,2.34%,-1.85%,-9.90%,
CRWV,政策/AI觀察,弱量續攻,2026-05-01,119.01000213623047,102.35359985351562,26628200.0,27231041.666666668,True,-4.08%,-9.84%,4.88%,-10.34%,
