ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
MU,AI半導體,弱量續攻,2024-10-07,102.38198852539062,93.449716796875,25296380.0,25706545.0,False,5.28%,6.00%,-1.15%,-5.25%,-15.03%
MU,AI半導體,弱量續攻,2024-10-08,102.01386260986328,94.00921539306641,22206080.0,25680583.333333332,False,1.74%,5.15%,2.88%,-4.69%,-12.24%
MU,AI半導體,弱量續攻,2024-10-09,101.17818450927734,94.50706451416016,20627640.0,25632751.666666668,False,7.41%,3.29%,9.96%,-3.27%,-2.27%
MU,AI半導體,弱量續攻,2024-10-10,105.14771270751953,95.15971954345703,21713420.0,25569276.666666668,False,6.02%,1.10%,7.30%,-2.77%,-3.45%
MU,AI半導體,弱量續攻,2024-10-11,106.37139892578125,95.98097045898437,21157960.0,25381426.666666668,True,3.96%,0.93%,4.66%,-4.00%,-6.90%
MU,AI半導體,弱量續攻,2024-10-14,107.78411102294922,96.86310180664063,19812480.0,25331143.333333332,True,0.68%,-1.80%,0.29%,-3.56%,-8.19%
MU,AI半導體,弱量續攻,2024-10-15,103.78473663330078,97.56220306396484,20724640.0,25324165.0,False,3.36%,3.70%,-0.21%,-2.42%,-8.76%
MU,AI半導體,弱量續攻,2024-10-16,108.67949676513672,98.30604461669923,21126280.0,25419885.0,True,-3.84%,-4.72%,-8.53%,-10.11%,-10.76%
MU,AI半導體,弱量續攻,2024-10-17,111.47509002685547,99.29845031738282,20922120.0,25441948.333333332,True,-4.64%,-11.07%,-11.49%,-12.58%,-7.79%
MU,AI半導體,弱量續攻,2024-10-18,110.57970428466797,100.09564300537109,20435420.0,25235815.0,True,-2.91%,-10.27%,-13.32%,-11.34%,-7.57%
MU,AI半導體,弱量續攻,2024-10-21,108.52030944824219,100.9710498046875,20396920.0,25173840.0,True,-2.47%,-6.74%,-10.61%,-8.47%,-2.93%
MU,AI半導體,弱量續攻,2024-10-22,107.26678466796875,101.73470275878907,18464720.0,25177846.666666668,True,0.33%,-2.16%,-9.36%,-4.28%,1.58%
MU,AI半導體,弱量續攻,2024-10-25,107.35633087158203,103.82833892822265,13846700.0,24487573.333333332,True,-7.58%,3.70%,-4.88%,-4.72%,-4.25%
MU,AI半導體,弱量續攻,2024-10-28,105.84410858154297,104.34269500732422,13357020.0,24093266.666666668,False,-4.38%,2.12%,-1.80%,-7.79%,-14.25%
MU,AI半導體,弱量續攻,2024-10-29,107.62493896484375,104.91119201660156,13638320.0,23729716.666666668,True,-2.49%,-3.77%,-5.90%,-5.66%,-18.32%
MU,AI半導體,弱量續攻,2024-11-05,104.94874572753906,104.67607269287109,15122640.0,22969631.666666668,False,-1.32%,-7.36%,-2.17%,-1.51%,-13.95%
MU,AI半導體,弱量續攻,2024-11-06,111.25621032714844,105.15728271484375,16319180.0,22915281.666666668,True,-10.65%,-12.04%,-9.80%,-22.12%,-16.19%
MU,AI半導體,弱量續攻,2024-11-07,112.8281021118164,105.62306121826173,15067080.0,22767128.333333332,True,-12.55%,-9.39%,-10.79%,-20.54%,-16.53%
MU,AI半導體,弱量續攻,2024-11-08,111.32585144042969,106.01165710449219,14951540.0,22499090.0,True,-13.91%,-8.28%,-8.11%,-19.82%,-17.41%
MU,AI半導體,弱量續攻,2024-11-11,108.09252166748047,106.24007843017579,14694320.0,22434030.0,False,-10.25%,-3.84%,-9.71%,-17.83%,-11.59%
MU,AI半導體,弱量續攻,2024-12-09,102.29244232177734,101.89210266113281,15951540.0,21212415.0,False,5.29%,-12.74%,-3.19%,0.49%,-15.20%
MU,AI半導體,弱量續攻,2024-12-11,101.53634643554688,101.61115112304688,15753740.0,21121711.666666668,False,1.80%,-11.99%,-6.74%,-13.42%,-6.17%
MU,AI半導體,波段,2025-01-07,101.51883697509766,95.95797882080078,30301880.0,21374861.666666668,False,1.26%,2.88%,-7.23%,-3.01%,-36.41%
MU,AI半導體,波段,2025-01-08,99.02842712402344,95.99734191894531,33266960.0,21614578.333333332,False,3.21%,3.80%,-7.15%,-4.02%,-31.13%
MU,AI半導體,波段,2025-01-10,98.95868682861328,95.98258056640626,33597480.0,21706090.0,False,6.45%,-8.28%,-3.43%,-6.16%,-33.94%
MU,AI半導體,波段,2025-01-13,94.69512176513672,95.6635659790039,34640380.0,21694090.0,False,15.06%,-7.16%,-1.03%,2.79%,-17.98%
MU,AI半導體,波段,2025-01-14,96.98629760742188,95.52891998291015,29782400.0,21663465.0,False,12.19%,-8.58%,-5.83%,-5.69%,-27.96%
MU,AI半導體,弱量續攻,2025-01-17,105.3440933227539,95.92108825683594,20806660.0,21740235.0,False,-13.84%,-14.97%,0.98%,-13.76%,-32.74%
MU,AI半導體,弱量續攻,2025-01-21,108.96015167236328,96.2180404663086,20973560.0,21903160.0,False,-19.32%,-17.11%,-4.59%,-13.75%,-36.53%
MU,AI半導體,弱量續攻,2025-01-22,108.81073760986328,96.66103240966797,21251740.0,21983653.333333332,False,-18.51%,-14.31%,-5.54%,-18.27%,-36.93%
MU,AI半導體,弱量續攻,2025-01-23,104.43758392333984,96.75957275390626,20273640.0,22141508.333333332,False,-11.77%,-9.82%,-5.72%,-11.33%,-36.26%
MU,AI半導體,弱量續攻,2025-01-24,102.79391479492188,96.56314819335938,20973640.0,22266155.0,False,-11.58%,-10.55%,-7.54%,-15.61%,-31.87%
MU,AI半導體,波段,2025-01-27,90.76028442382812,95.87184783935547,27331100.0,22904741.666666668,False,-1.31%,5.29%,2.32%,-2.26%,-19.85%
MU,AI半導體,波段,2025-01-30,92.14495086669922,95.43412414550781,30614700.0,23460021.666666668,False,2.21%,3.42%,1.22%,8.96%,-14.96%
MU,AI半導體,波段,2025-01-31,90.88978576660156,95.49932952880859,30764360.0,23574500.0,False,1.16%,9.07%,-0.77%,13.01%,-15.63%
MU,AI半導體,波段,2025-02-03,89.5748519897461,95.52944732666016,24346700.0,23621868.333333332,False,6.68%,18.76%,1.42%,13.12%,-14.31%
MU,AI半導體,弱量續攻,2025-02-04,90.31201934814453,95.56756256103516,19953480.0,23634461.666666668,False,3.77%,15.11%,4.06%,12.57%,-14.11%
MU,AI半導體,弱量續攻,2025-02-05,93.24073028564453,95.77018188476562,18016920.0,23557053.333333332,False,-2.05%,10.24%,-4.63%,10.04%,-13.65%
MU,AI半導體,弱量續攻,2025-02-06,94.17713165283203,96.13796539306641,16745720.0,23599908.333333332,False,1.18%,4.55%,-1.67%,0.19%,-14.82%
MU,AI半導體,弱量續攻,2025-02-07,91.94572448730469,96.4623159790039,15767860.0,23642526.666666668,False,7.82%,3.37%,-5.66%,5.03%,-12.66%
MU,AI半導體,弱量續攻,2025-02-10,95.56178283691406,96.80499572753907,15289860.0,23671496.666666668,False,11.32%,-2.82%,-7.17%,-1.82%,-13.76%
MU,AI半導體,弱量續攻,2025-02-11,93.71888732910156,96.97274932861328,15149160.0,23509235.0,False,10.93%,3.86%,1.66%,-2.07%,-9.37%
MU,AI半導體,弱量續攻,2025-02-13,95.29281616210938,96.42167205810547,16679860.0,23552213.333333332,False,3.32%,-2.12%,5.36%,-7.55%,-3.40%
MU,AI半導體,弱量續攻,2025-02-14,99.13800811767578,96.42605529785156,17816200.0,23598316.666666668,False,-4.13%,-9.02%,3.61%,-12.58%,-2.48%
MU,AI半導體,弱量續攻,2025-02-18,106.38009643554688,96.72291168212891,20501000.0,23855075.0,False,-12.71%,-14.60%,-4.75%,-16.82%,-10.62%
MU,AI半導體,弱量續攻,2025-02-19,103.95942687988281,97.09348388671874,21651380.0,23917001.666666668,False,-6.37%,-9.60%,-2.20%,-14.99%,-8.42%
MU,AI半導體,弱量續攻,2025-02-20,102.7839584350586,97.32539031982422,19974040.0,23983625.0,False,-11.01%,-13.48%,-0.17%,-27.86%,-4.90%
MU,AI半導體,弱量續攻,2025-02-21,98.46060180664062,97.15205780029297,20388220.0,23979218.333333332,False,-5.27%,-5.95%,-4.17%,-34.44%,-0.06%
MU,AI半導體,弱量續攻,2025-03-05,93.97789001464844,94.50306518554687,20729800.0,24266076.666666668,False,1.38%,8.18%,-5.96%,-26.41%,0.26%
MU,AI半導體,弱量續攻,2025-03-07,92.60318756103516,94.53175476074219,19149120.0,24466278.333333332,False,8.42%,1.89%,-30.29%,-28.11%,10.14%
MU,AI半導體,弱量續攻,2025-03-12,95.27290344238281,94.52976348876953,21057340.0,24708043.333333332,False,6.71%,-3.67%,-18.47%,-18.95%,13.66%
MU,AI半導體,弱量續攻,2025-03-13,94.51581573486328,94.58076690673828,21080660.0,24699540.0,False,8.56%,-3.92%,-26.07%,-15.81%,17.09%
MU,AI半導體,弱量續攻,2025-03-14,100.40313720703125,94.82980712890625,22178600.0,24711166.666666668,False,-6.02%,-12.25%,-30.91%,-21.95%,13.39%
MU,AI半導體,弱量續攻,2025-03-17,102.7142333984375,95.26054748535157,21218040.0,24283731.666666668,False,-5.98%,-15.62%,-31.03%,-25.34%,12.68%
MU,AI半導體,弱量續攻,2025-03-18,101.32955169677734,95.49125823974609,20512440.0,23994108.333333332,False,-7.41%,-12.68%,-30.07%,-24.25%,14.36%
MU,AI半導體,弱量續攻,2025-03-19,101.66825866699219,95.80923309326172,19122120.0,23220921.666666668,False,-9.73%,-13.08%,-31.98%,-23.70%,13.41%
MU,AI半導體,弱量續攻,2025-03-20,102.60465240478516,96.26029510498047,21198060.0,22184381.666666668,False,-11.50%,-27.73%,-33.12%,-21.53%,16.50%
MU,AI半導體,波段,2025-03-21,94.35643005371094,96.22283966064452,28921260.0,22412068.333333332,False,-6.63%,-31.58%,-29.45%,-14.99%,27.21%
MU,AI半導體,波段,2025-03-24,96.56790924072266,96.12003570556641,32583560.0,22568153.333333332,False,-10.25%,-29.38%,-27.48%,-16.84%,25.83%
MU,AI半導體,波段,2025-03-25,93.81849670410156,95.61757171630859,33335080.0,22720993.333333332,False,-5.69%,-30.32%,-22.46%,-12.16%,31.41%
MU,AI半導體,弱量續攻,2025-05-12,92.05545806884766,75.66242797851562,17285380.0,24094361.666666668,False,6.89%,4.43%,23.68%,37.88%,21.33%
MU,AI半導體,弱量續攻,2025-05-13,96.68367004394531,76.80192474365235,20252440.0,24206438.333333332,True,1.21%,-0.77%,19.70%,29.99%,22.77%
MU,AI半導體,弱量續攻,2025-05-14,95.0777587890625,77.99009735107421,22883380.0,24179813.333333332,True,0.55%,1.55%,21.88%,30.89%,29.92%
MU,AI半導體,弱量續攻,2025-05-15,95.20743560791016,78.69151031494141,24206500.0,24285150.0,True,-0.65%,-1.04%,21.11%,29.13%,33.97%
MU,AI半導體,沖量,2025-05-16,97.75094604492188,79.80666870117187,26124840.0,24420505.0,True,-4.72%,0.18%,22.29%,23.36%,26.93%
MU,AI半導體,弱量續攻,2025-05-19,98.3992919921875,80.96771026611329,23447800.0,24349326.666666668,True,-2.30%,3.65%,21.99%,23.41%,27.12%
MU,AI半導體,弱量續攻,2025-05-20,97.8506851196289,82.04815734863281,20312240.0,24306786.666666668,True,-1.96%,5.25%,24.18%,24.66%,23.33%
MU,AI半導體,弱量續攻,2025-05-21,95.596435546875,83.03763610839843,17856220.0,24259388.333333332,True,1.00%,10.90%,28.96%,25.24%,29.03%
MU,AI半導體,弱量續攻,2025-05-27,96.13505554199219,86.21793273925782,15099680.0,23931425.0,True,6.09%,18.43%,32.03%,27.85%,20.25%
MU,AI半導體,弱量續攻,2025-05-28,95.9355697631836,87.25409240722657,14733480.0,23768400.0,True,7.35%,20.64%,31.00%,29.60%,22.47%
MU,AI半導體,弱量續攻,2025-05-29,96.55400848388672,88.20646606445312,14506360.0,23618686.666666668,True,9.80%,20.02%,28.88%,22.65%,20.38%
MU,AI半導體,弱量續攻,2025-06-02,97.93049621582031,89.6204638671875,16670020.0,23750188.333333332,True,13.01%,22.06%,23.13%,18.70%,20.05%
MU,AI半導體,弱量續攻,2025-06-03,101.99014282226562,90.56565551757812,17699020.0,23810583.333333332,True,11.63%,17.69%,19.06%,10.87%,19.43%
MU,AI半導體,弱量續攻,2025-06-04,102.98760986328125,91.6177749633789,18518140.0,23688883.333333332,True,12.38%,17.99%,18.44%,10.89%,15.37%
