ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
ORCL,政策/AI觀察,弱量續攻,2025-02-13,171.51687622070312,166.33171630859374,7604500.0,10733903.333333334,True,-3.48%,-4.49%,-14.14%,-18.98%,-9.25%
ORCL,政策/AI觀察,弱量續攻,2025-02-18,177.3768310546875,167.78072265625,7819340.0,10790831.666666666,True,-6.26%,-12.42%,-16.88%,-21.06%,-9.05%
ORCL,政策/AI觀察,弱量續攻,2025-02-19,179.0736541748047,168.86984375,8251280.0,10800356.666666666,True,-4.99%,-11.00%,-16.01%,-19.65%,-11.87%
ORCL,政策/AI觀察,弱量續攻,2025-02-20,173.62803649902344,169.6468292236328,8507720.0,10864970.0,True,-6.39%,-14.24%,-13.23%,-22.03%,-8.48%
ORCL,政策/AI觀察,弱量續攻,2025-02-26,170.14559936523438,170.7252960205078,8864240.0,10794050.0,True,-6.33%,-12.51%,-14.30%,-19.01%,-8.46%
ORCL,政策/AI觀察,弱量續攻,2025-05-05,147.80703735351562,134.56426391601562,8470840.0,10677820.0,False,5.31%,6.93%,13.30%,39.45%,70.35%
ORCL,政策/AI觀察,弱量續攻,2025-05-06,146.2328643798828,134.89654846191405,8522260.0,10596441.666666666,False,9.86%,8.54%,13.81%,42.77%,65.84%
ORCL,政策/AI觀察,弱量續攻,2025-05-07,147.88626098632812,135.21091674804688,7843480.0,10570170.0,False,9.09%,5.23%,14.57%,37.36%,69.42%
ORCL,政策/AI觀察,弱量續攻,2025-05-08,148.80703735351562,135.4074285888672,6761040.0,10563250.0,False,6.05%,4.66%,15.78%,37.75%,70.47%
ORCL,政策/AI觀察,弱量續攻,2025-05-09,148.8466339111328,135.94607177734375,5433260.0,10517455.0,False,6.75%,3.74%,17.83%,43.19%,70.93%
ORCL,政策/AI觀察,弱量續攻,2025-05-12,155.6582794189453,137.11075073242188,5970880.0,10541685.0,False,1.54%,2.98%,12.89%,34.03%,58.96%
ORCL,政策/AI觀察,弱量續攻,2025-05-13,160.65814208984375,138.51922607421875,7340200.0,10619923.333333334,True,-1.21%,0.97%,8.70%,31.15%,54.42%
ORCL,政策/AI觀察,弱量續攻,2025-05-14,161.3313751220703,140.05959716796875,7630160.0,10554405.0,True,-3.54%,-0.03%,22.65%,29.02%,55.40%
ORCL,政策/AI觀察,弱量續攻,2025-05-15,157.81663513183594,140.85996704101564,8441280.0,10579083.333333334,False,-1.31%,3.85%,35.02%,37.16%,59.60%
ORCL,政策/AI觀察,弱量續攻,2025-05-16,158.89581298828125,141.93478271484375,9202960.0,10575391.666666666,True,-2.82%,3.79%,31.53%,36.43%,52.47%
ORCL,政策/AI觀察,弱量續攻,2025-05-19,158.05426025390625,143.01553955078126,9681640.0,10584641.666666666,False,1.42%,5.95%,30.41%,44.06%,53.77%
ORCL,政策/AI觀察,弱量續攻,2025-05-20,158.71759033203125,144.03213928222655,8805880.0,10533596.666666666,True,2.21%,4.86%,31.54%,48.04%,55.20%
ORCL,政策/AI觀察,弱量續攻,2025-05-27,160.30169677734375,148.6747592163086,6939000.0,10393718.333333334,True,4.47%,9.62%,30.15%,45.45%,44.31%
ORCL,政策/AI觀察,弱量續攻,2025-05-28,162.22244262695312,150.12461303710938,7041860.0,10393866.666666666,True,2.59%,7.65%,29.89%,41.01%,44.57%
ORCL,政策/AI觀察,弱量續攻,2025-05-29,161.28187561035156,151.3720965576172,7238600.0,10290913.333333334,True,5.06%,22.69%,29.06%,41.05%,44.82%
ORCL,政策/AI觀察,弱量續攻,2025-05-30,163.8857421875,152.48176330566406,9227520.0,10464361.666666666,True,5.13%,30.02%,32.08%,42.25%,41.79%
ORCL,政策/AI觀察,弱量續攻,2025-06-02,164.91542053222656,153.5938055419922,9355220.0,10378441.666666666,True,6.35%,26.73%,31.45%,45.17%,41.87%
ORCL,政策/AI觀察,弱量續攻,2025-06-03,167.45989990234375,154.74228393554688,9390920.0,10286921.666666666,True,4.93%,23.08%,35.97%,47.38%,42.39%
ORCL,政策/AI觀察,弱量續攻,2025-06-04,166.4302215576172,155.8238330078125,9047940.0,10035083.333333334,True,4.93%,25.44%,41.18%,46.32%,34.81%
ORCL,政策/AI觀察,弱量續攻,2025-06-05,169.44003295898438,157.02854675292969,9190560.0,9710210.0,True,16.78%,19.88%,35.71%,42.61%,31.93%
ORCL,政策/AI觀察,弱量續攻,2025-06-06,172.2914276123047,158.15841064453124,7047720.0,9567873.333333334,True,23.68%,18.97%,34.75%,37.12%,28.68%
ORCL,政策/AI觀察,弱量續攻,2025-06-09,175.39031982421875,159.20471252441405,7548300.0,9492560.0,True,19.16%,21.52%,33.11%,36.84%,26.15%
ORCL,政策/AI觀察,弱量續攻,2025-06-10,175.717041015625,160.32111267089843,8328580.0,9521338.333333334,True,17.30%,18.73%,32.69%,37.11%,31.45%
ORCL,政策/AI觀察,沖量,2025-06-11,174.6279754638672,161.4569171142578,10654000.0,9656636.666666666,True,19.55%,20.66%,31.00%,39.27%,35.50%
ORCL,政策/AI觀察,弱量續攻,2025-07-15,233.12039184570312,212.9330908203125,10926380.0,12640170.0,True,1.34%,6.39%,8.04%,-0.32%,22.84%
ORCL,政策/AI觀察,弱量續攻,2025-07-16,239.41075134277344,215.49390808105468,11271560.0,12701370.0,True,0.25%,3.85%,1.19%,-2.28%,23.28%
ORCL,政策/AI觀察,弱量續攻,2025-07-17,246.80242919921875,218.33732360839844,12500560.0,12791871.666666666,True,-2.38%,2.02%,-1.52%,-3.39%,17.98%
ORCL,政策/AI觀察,弱量續攻,2025-07-18,243.52825927734375,221.0933349609375,12394540.0,12765945.0,True,-0.13%,-0.42%,1.15%,-7.87%,25.71%
ORCL,政策/AI觀察,弱量續攻,2025-07-21,241.63319396972656,222.8436737060547,11596820.0,12729603.333333334,True,1.71%,3.69%,2.27%,-7.49%,22.99%
ORCL,政策/AI觀察,弱量續攻,2025-07-22,236.2457275390625,223.77021545410156,11727240.0,12797520.0,True,4.99%,7.37%,-1.47%,-6.16%,27.73%
ORCL,政策/AI觀察,弱量續攻,2025-07-23,240.00604248046875,225.0103332519531,10658900.0,12827176.666666666,True,3.60%,6.01%,-2.83%,-7.81%,29.62%
ORCL,政策/AI觀察,弱量續攻,2025-07-25,243.2008514404297,227.78002075195312,8274520.0,12886358.333333334,True,-0.29%,2.01%,-3.57%,-2.71%,13.28%
ORCL,政策/AI觀察,弱量續攻,2025-07-28,245.7705535888672,229.4855633544922,8156200.0,12841580.0,True,1.95%,2.01%,-4.97%,-2.50%,11.27%
ORCL,政策/AI觀察,弱量續攻,2025-07-29,248.0227813720703,231.207138671875,7563080.0,12789738.333333334,True,2.28%,1.55%,-6.31%,31.34%,9.26%
ORCL,政策/AI觀察,弱量續攻,2025-07-30,248.637939453125,232.62738952636718,7800200.0,12741328.333333334,True,2.33%,-2.56%,-5.90%,22.85%,11.95%
ORCL,政策/AI觀察,弱量續攻,2025-07-31,251.78311157226562,234.35363952636717,9262360.0,12914016.666666666,True,-1.73%,-3.47%,-5.30%,15.14%,11.84%
ORCL,政策/AI觀察,弱量續攻,2025-08-04,250.55284118652344,237.32170043945314,10747680.0,13083596.666666666,True,0.06%,-1.37%,-10.78%,21.43%,11.40%
ORCL,政策/AI觀察,弱量續攻,2025-08-05,253.66824340820312,238.81009765625,11304080.0,13168325.0,True,-0.71%,-8.23%,-12.60%,17.89%,7.86%
ORCL,政策/AI觀察,弱量續攻,2025-08-06,254.4222869873047,240.31558837890626,11601840.0,13255376.666666666,True,-4.78%,-8.33%,-13.04%,15.67%,0.35%
ORCL,政策/AI觀察,弱量續攻,2025-08-08,248.0922393798828,241.63044555664064,10001960.0,13262656.666666666,True,-0.71%,-5.47%,-4.63%,31.23%,3.30%
ORCL,政策/AI觀察,弱量續攻,2025-08-11,250.70166015625,242.4603955078125,10081420.0,13287868.333333334,True,-1.43%,-6.83%,-4.42%,24.20%,-1.61%
ORCL,政策/AI觀察,弱量續攻,2025-08-12,251.87242126464844,243.24846618652344,9841640.0,13285021.666666666,True,-7.58%,-7.74%,29.34%,21.51%,-1.23%
ORCL,政策/AI觀察,弱量續攻,2025-08-18,247.1199188232422,245.48442321777344,10556000.0,13458518.333333334,True,-5.48%,-9.54%,23.12%,12.92%,-5.02%
ORCL,政策/AI觀察,弱量續攻,2025-08-22,234.51934814453125,244.24420959472656,10316460.0,13718920.0,True,-4.33%,0.89%,38.83%,23.36%,-6.82%
ORCL,政策/AI觀察,波段,2025-09-25,289.0490417480469,266.36087829589843,38706820.0,19458233.333333332,True,-0.88%,2.11%,-3.70%,-16.17%,-33.99%
ORCL,政策/AI觀察,波段,2025-09-26,281.24066162109375,268.3571252441406,35749720.0,19519296.666666668,True,0.95%,3.53%,0.13%,-15.45%,-29.89%
ORCL,政策/AI觀察,波段,2025-09-29,280.546142578125,270.19819702148436,32017920.0,19641581.666666668,True,3.12%,9.12%,-0.31%,-14.68%,-30.80%
ORCL,政策/AI觀察,波段,2025-09-30,279.03802490234375,272.0170428466797,29738040.0,19763190.0,True,1.07%,6.50%,0.03%,-15.89%,-29.66%
ORCL,政策/AI觀察,波段,2025-10-01,286.7471923828125,274.1918798828125,27660640.0,19812798.333333332,True,-0.13%,5.24%,-4.58%,-21.32%,-31.37%
ORCL,政策/AI觀察,波段,2025-10-02,286.51898193359375,276.2940899658203,23048760.0,19901863.333333332,True,3.01%,8.58%,-10.89%,-24.53%,-32.23%
ORCL,政策/AI觀察,縮量黑馬,2025-10-03,283.8996887207031,278.11254028320315,20588300.0,19938565.0,True,2.56%,1.98%,-8.06%,-21.98%,-30.96%
ORCL,政策/AI觀察,弱量續攻,2025-10-06,289.3069763183594,280.7104382324219,18247960.0,20003041.666666668,True,5.81%,-4.78%,-11.42%,-24.47%,-33.04%
ORCL,政策/AI觀察,弱量續攻,2025-10-07,282.0145263671875,283.0495782470703,19816480.0,20342815.0,True,5.38%,-3.03%,-12.54%,-22.29%,-31.03%
ORCL,政策/AI觀察,弱量續攻,2025-10-08,286.37017822265625,285.6363653564453,18937240.0,20480370.0,True,5.38%,-5.37%,-13.13%,-21.73%,-33.16%
ORCL,政策/AI觀察,沖量,2025-10-09,295.146240234375,288.5920538330078,20990100.0,20711741.666666668,True,5.40%,-5.69%,-17.90%,-29.05%,-34.76%
ORCL,政策/AI觀察,波段,2025-10-10,291.1706848144531,290.9997882080078,24031480.0,20899475.0,True,-0.56%,-3.29%,-18.33%,-32.15%,-34.18%
ORCL,政策/AI觀察,波段,2025-10-13,306.1287841796875,293.7804266357422,25556860.0,21099901.666666668,True,-10.01%,-8.64%,-21.81%,-34.98%,-38.43%
ORCL,政策/AI觀察,波段,2025-10-14,297.1737976074219,296.0826147460937,22681420.0,21266531.666666668,True,-7.98%,-6.08%,-21.02%,-34.10%,-33.43%
ORCL,政策/AI觀察,縮量黑馬,2025-10-15,301.76556396484375,295.12286499023435,21624780.0,21305165.0,True,-10.20%,-9.33%,-25.24%,-32.49%,-32.41%
ORCL,政策/AI觀察,波段,2025-10-16,311.0882873535156,295.34841186523437,22829000.0,21725916.666666668,True,-10.52%,-17.93%,-30.49%,-35.48%,-35.20%
ORCL,政策/AI觀察,波段,2025-10-17,289.5307922363281,295.33394897460937,24580540.0,22216168.333333332,True,-2.74%,-9.85%,-23.50%,-31.02%,-33.36%
ORCL,政策/AI觀察,波段,2025-10-20,275.487060546875,294.3624548339844,26801940.0,22643853.333333332,True,1.52%,-6.97%,-20.68%,-27.45%,-31.33%
ORCL,政策/AI觀察,波段,2026-03-12,158.60606384277344,151.3509912109375,48219980.0,28652591.666666668,False,-2.29%,-10.27%,-12.94%,9.25%,33.55%
ORCL,政策/AI觀察,波段,2026-03-13,154.5701446533203,152.09359741210938,45889940.0,28360140.0,False,-3.50%,-9.96%,0.68%,11.90%,33.15%
ORCL,政策/AI觀察,波段,2026-03-16,155.42715454101562,152.61776611328125,43976780.0,28179710.0,False,-1.05%,-11.01%,4.87%,6.78%,29.49%
ORCL,政策/AI觀察,波段,2026-03-17,154.151611328125,152.54203063964843,38453760.0,27741501.666666668,False,-4.91%,-4.90%,10.16%,6.28%,19.43%
