ticker,industry,pattern,signal_date,rule,cost,slippage,entry_date,entry_price,exit_date,exit_price,hold_days,exit_reason,gross_return,net_return
MU,政策/AI觀察,波段,2025-01-13,trend_60d,0.20%,0.20%,2025-01-14,96.8708449117838,2025-01-27,90.76028442382812,8,close_below_ma25,-6.31%,-6.51%
MU,政策/AI觀察,波段,2025-01-14,base_60d,0.20%,0.20%,2025-01-15,99.25642552689037,2025-01-16,102.20618438720703,1,volume_weak,2.97%,2.77%
MU,政策/AI觀察,波段,2025-01-14,risk_30d,0.20%,0.20%,2025-01-15,99.25642552689037,2025-01-27,90.76028442382812,7,risk_stop,-8.56%,-8.76%
MU,政策/AI觀察,波段,2025-01-14,trend_60d,0.20%,0.20%,2025-01-15,99.25642552689037,2025-01-27,90.76028442382812,7,close_below_ma25,-8.56%,-8.76%
MU,政策/AI觀察,弱量續攻,2025-01-17,base_60d,0.20%,0.20%,2025-01-21,105.23536707583622,2025-01-22,108.81073760986328,1,volume_weak,3.40%,3.20%
MU,政策/AI觀察,弱量續攻,2025-01-17,risk_30d,0.20%,0.20%,2025-01-21,105.23536707583622,2025-01-27,90.76028442382812,4,risk_stop,-13.75%,-13.95%
MU,政策/AI觀察,弱量續攻,2025-01-17,trend_60d,0.20%,0.20%,2025-01-21,105.23536707583622,2025-01-27,90.76028442382812,4,close_below_ma25,-13.75%,-13.95%
MU,政策/AI觀察,弱量續攻,2025-01-21,base_60d,0.20%,0.20%,2025-01-22,108.96846466979517,2025-01-23,104.43758392333984,1,volume_weak,-4.16%,-4.36%
MU,政策/AI觀察,弱量續攻,2025-01-21,risk_30d,0.20%,0.20%,2025-01-22,108.96846466979517,2025-01-27,90.76028442382812,3,risk_stop,-16.71%,-16.91%
MU,政策/AI觀察,弱量續攻,2025-01-21,trend_60d,0.20%,0.20%,2025-01-22,108.96846466979517,2025-01-27,90.76028442382812,3,close_below_ma25,-16.71%,-16.91%
MU,政策/AI觀察,弱量續攻,2025-01-22,base_60d,0.20%,0.20%,2025-01-23,104.59655596161923,2025-01-24,102.79391479492188,1,volume_weak,-1.72%,-1.92%
MU,政策/AI觀察,弱量續攻,2025-01-22,risk_30d,0.20%,0.20%,2025-01-23,104.59655596161923,2025-01-27,90.76028442382812,2,risk_stop,-13.23%,-13.43%
MU,政策/AI觀察,弱量續攻,2025-01-22,trend_60d,0.20%,0.20%,2025-01-23,104.59655596161923,2025-01-27,90.76028442382812,2,close_below_ma25,-13.23%,-13.43%
MU,政策/AI觀察,弱量續攻,2025-01-23,base_60d,0.20%,0.20%,2025-01-24,105.30523567974731,2025-01-27,90.76028442382812,1,close_below_ma25,-13.81%,-14.01%
MU,政策/AI觀察,弱量續攻,2025-01-23,risk_30d,0.20%,0.20%,2025-01-24,105.30523567974731,2025-01-27,90.76028442382812,1,risk_stop,-13.81%,-14.01%
MU,政策/AI觀察,弱量續攻,2025-01-23,trend_60d,0.20%,0.20%,2025-01-24,105.30523567974731,2025-01-27,90.76028442382812,1,close_below_ma25,-13.81%,-14.01%
MU,政策/AI觀察,弱量續攻,2025-01-24,base_60d,0.20%,0.20%,2025-01-27,94.68488222281454,2025-01-28,87.91127014160156,1,close_below_ma25,-7.15%,-7.35%
MU,政策/AI觀察,弱量續攻,2025-01-24,risk_30d,0.20%,0.20%,2025-01-27,94.68488222281454,2025-03-10,86.74576568603516,29,risk_stop,-8.38%,-8.58%
MU,政策/AI觀察,弱量續攻,2025-01-24,trend_60d,0.20%,0.20%,2025-01-27,94.68488222281454,2025-01-28,87.91127014160156,1,close_below_ma25,-7.15%,-7.35%
MU,政策/AI觀察,波段,2025-01-27,base_60d,0.20%,0.20%,2025-01-28,92.43904483890587,2025-01-29,88.6683578491211,1,close_below_ma25,-4.08%,-4.28%
MU,政策/AI觀察,波段,2025-01-27,risk_30d,0.20%,0.20%,2025-01-28,92.43904483890587,2025-02-18,106.38009643554688,14,target_reached,15.08%,14.88%
MU,政策/AI觀察,波段,2025-01-27,trend_60d,0.20%,0.20%,2025-01-28,92.43904483890587,2025-01-29,88.6683578491211,1,close_below_ma25,-4.08%,-4.28%
MU,政策/AI觀察,波段,2025-01-30,base_60d,0.20%,0.20%,2025-01-31,91.48081211780283,2025-02-03,89.57485961914062,1,close_below_ma25,-2.08%,-2.28%
MU,政策/AI觀察,波段,2025-01-30,risk_30d,0.20%,0.20%,2025-01-31,91.48081211780283,2025-02-18,106.38009643554688,11,target_reached,16.29%,16.09%
MU,政策/AI觀察,波段,2025-01-30,trend_60d,0.20%,0.20%,2025-01-31,91.48081211780283,2025-02-03,89.57485961914062,1,close_below_ma25,-2.08%,-2.28%
MU,政策/AI觀察,波段,2025-01-31,base_60d,0.20%,0.20%,2025-02-03,88.48635705987988,2025-02-04,90.31201934814453,1,close_below_ma25,2.06%,1.86%
MU,政策/AI觀察,波段,2025-01-31,risk_30d,0.20%,0.20%,2025-02-03,88.48635705987988,2025-02-18,106.38009643554688,10,target_reached,20.22%,20.02%
MU,政策/AI觀察,波段,2025-01-31,trend_60d,0.20%,0.20%,2025-02-03,88.48635705987988,2025-02-04,90.31201934814453,1,close_below_ma25,2.06%,1.86%
MU,政策/AI觀察,波段,2025-02-03,base_60d,0.20%,0.20%,2025-02-04,88.88561487150852,2025-02-05,93.24073028564453,1,close_below_ma25,4.90%,4.70%
MU,政策/AI觀察,波段,2025-02-03,risk_30d,0.20%,0.20%,2025-02-04,88.88561487150852,2025-02-18,106.38009643554688,9,target_reached,19.68%,19.48%
MU,政策/AI觀察,波段,2025-02-03,trend_60d,0.20%,0.20%,2025-02-04,88.88561487150852,2025-02-05,93.24073028564453,1,close_below_ma25,4.90%,4.70%
